,pitcher_id,FF,SL,FT,CH,CU,SI,FC,KC,FS,KN
537,570257,0.2052313883299799,0.358148893360161,0.43661971830985913,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,594835,0.0,0.0,0.0,0.24793135151700887,0.21084891204413117,0.36592093165798345,0.1752988047808765,0.0,0.0,0.0
539,572308,0.25135135135135134,0.4243243243243243,0.2864864864864865,0.03783783783783784,0.0,0.0,0.0,0.0,0.0,0.0
540,592789,0.2030704815073273,0.20725750174459176,0.0,0.1622470341939986,0.09874389392882066,0.3286810886252617,0.0,0.0,0.0,0.0
541,553878,0.6297400937366852,0.08010225820195994,0.0034086067319982955,0.19684703877290158,0.08990200255645504,0.0,0.0,0.0,0.0,0.0
542,592791,0.32569154982948084,0.10382720727548314,0.27661993179234556,0.06934444865479349,0.22451686244789693,0.0,0.0,0.0,0.0,0.0
543,594840,0.0031289111389236545,0.2647058823529412,0.0,0.04630788485607009,0.0,0.685857321652065,0.0,0.0,0.0,0.0
544,641941,0.6440774487471527,0.29214123006833714,0.029612756264236904,0.033599088838268794,0.0005694760820045558,0.0,0.0,0.0,0.0,0.0
545,600986,0.7811550151975684,0.16717325227963525,0.0182370820668693,0.03343465045592705,0.0,0.0,0.0,0.0,0.0,0.0
546,519076,0.28789531079607417,0.1737549981824791,0.0,0.024354780079970918,0.0,0.3242457288258815,0.0003635041802980734,0.18938567793529626,0.0,0.0
547,547749,0.7348017621145374,0.02026431718061674,0.0,0.000881057268722467,0.2422907488986784,0.001762114537444934,0.0,0.0,0.0,0.0
548,514981,0.3490566037735849,0.1509433962264151,0.08490566037735849,0.3867924528301887,0.02830188679245283,0.0,0.0,0.0,0.0,0.0
549,543652,0.11825192802056556,0.23393316195372751,0.0,0.12596401028277635,0.09511568123393316,0.4267352185089974,0.0,0.0,0.0,0.0
550,592804,0.5558139534883721,0.0,0.0,0.1511627906976744,0.2930232558139535,0.0,0.0,0.0,0.0,0.0
551,641962,0.7197452229299363,0.1910828025477707,0.050955414012738856,0.025477707006369428,0.012738853503184714,0.0,0.0,0.0,0.0,0.0
552,592811,0.03613118399110617,0.27626459143968873,0.17398554752640355,0.0339077265147304,0.23290717065036132,0.24680377987770985,0.0,0.0,0.0,0.0
553,474029,0.24271844660194175,0.0,0.24271844660194175,0.0,0.0,0.0,0.0,0.0,0.5145631067961165,0.0
